2008,12,23,102290.0
2008,12,24,102290.0
2008,12,26,102290.0
2008,12,29,102290.0
2008,12,30,102290.0
2008,12,31,102290.0
2009,1,2,102375.0
2009,1,5,102397.0
2009,1,6,102408.0
2009,1,7,102371.0
2009,1,8,102434.0
2009,1,9,102442.0
2009,1,12,102191.0
2009,1,13,102312.0
2009,1,14,102312.0
2009,1,15,102312.0
2009,1,16,102312.0
2009,1,20,102312.0
2009,1,21,102312.0
2009,1,22,102312.0
2009,1,23,102312.0
2009,1,26,102312.0
2009,1,27,102312.0
2009,1,28,102312.0
2009,1,29,102312.0
2009,1,30,102312.0
2009,2,2,102312.0
2009,2,3,102312.0
2009,2,4,102312.0
2009,2,5,102312.0
2009,2,6,102312.0
2009,2,9,102320.0
2009,2,10,102231.0
2009,2,11,102245.0
2009,2,12,102241.0
2009,2,13,102186.0
2009,2,17,102186.0
2009,2,18,102186.0
2009,2,19,102186.0
2009,2,20,102186.0
2009,2,23,102186.0
2009,2,24,102186.0
2009,2,25,102186.0
2009,2,26,102186.0
2009,2,27,102186.0
2009,3,2,102186.0
2009,3,3,102186.0
2009,3,4,102186.0
2009,3,5,102186.0
2009,3,6,102186.0
2009,3,9,102186.0
2009,3,10,102186.0
2009,3,11,102186.0
2009,3,12,102186.0
2009,3,13,102186.0
2009,3,16,102186.0
2009,3,17,102186.0
2009,3,18,102186.0
2009,3,19,102171.0
2009,3,20,102168.0
2009,3,23,102279.0
2009,3,24,102284.0
2009,3,25,102316.0
2009,3,26,102348.0
2009,3,27,102339.0
2009,3,30,102379.0
2009,3,31,102514.0
2009,4,1,102560.0
2009,4,2,102709.0
2009,4,3,102668.0
2009,4,6,102472.0
2009,4,7,102535.0
2009,4,8,102682.0
2009,4,9,102717.0
2009,4,13,102823.0
2009,4,14,102820.0
2009,4,15,102998.0
2009,4,16,103172.0
2009,4,17,103172.0
2009,4,20,103004.0
2009,4,21,103002.0
2009,4,22,102967.0
2009,4,23,103018.0
2009,4,24,102993.0
2009,4,27,103000.0
2009,4,28,103076.0
2009,4,29,103157.0
2009,4,30,103305.0
2009,5,1,103274.0
2009,5,4,104495.0
2009,5,5,103869.0
2009,5,6,104482.0
2009,5,7,105054.0
2009,5,8,106476.0
2009,5,11,107238.0
2009,5,12,106707.0
2009,5,13,104966.0
2009,5,14,105924.0
2009,5,15,106105.0
2009,5,18,106817.0
2009,5,19,107135.0
2009,5,20,107135.0
2009,5,21,107135.0
2009,5,22,107135.0
2009,5,26,107135.0
2009,5,27,107135.0
2009,5,28,107135.0
2009,5,29,107135.0
2009,6,1,107404.0
2009,6,2,107416.0
2009,6,3,107159.0
2009,6,4,107537.0
2009,6,5,107479.0
2009,6,8,107542.0
2009,6,9,107516.0
2009,6,10,107373.0
2009,6,11,107390.0
2009,6,12,107464.0
2009,6,15,106512.0
2009,6,16,106699.0
2009,6,17,106645.0
2009,6,18,107211.0
2009,6,19,107262.0
2009,6,22,107262.0
2009,6,23,107262.0
2009,6,24,107262.0
2009,6,25,107262.0
2009,6,26,107262.0
2009,6,29,107262.0
2009,6,30,107262.0
2009,7,1,107262.0
2009,7,2,107262.0
2009,7,6,107262.0
2009,7,7,107262.0
2009,7,8,107262.0
2009,7,9,107262.0
2009,7,10,107262.0
2009,7,13,107262.0
2009,7,14,107262.0
2009,7,15,107262.0
2009,7,16,107262.0
2009,7,17,107262.0
2009,7,20,107262.0
2009,7,21,107258.0
2009,7,22,107402.0
2009,7,23,107490.0
2009,7,24,107486.0
2009,7,27,107699.0
2009,7,28,108118.0
2009,7,29,108387.0
2009,7,30,108278.0
2009,7,31,108374.0
2009,8,3,108454.0
2009,8,4,108512.0
2009,8,5,108245.0
2009,8,6,107971.0
2009,8,7,108601.0
2009,8,10,108358.0
2009,8,11,108218.0
2009,8,12,108201.0
2009,8,13,108168.0
2009,8,14,108214.0
2009,8,17,108153.0
2009,8,18,108182.0
2009,8,19,108294.0
2009,8,20,108284.0
2009,8,21,108327.0
2009,8,24,108311.0
2009,8,25,108292.0
2009,8,26,108333.0
2009,8,27,108404.0
2009,8,28,108389.0
2009,8,31,108206.0
2009,9,1,107956.0
2009,9,2,108200.0
2009,9,3,108439.0
2009,9,4,108702.0
2009,9,8,108702.0
2009,9,9,108702.0
2009,9,10,108702.0
2009,9,11,108650.0
2009,9,14,108875.0
2009,9,15,108999.0
2009,9,16,109235.0
2009,9,17,109024.0
2009,9,18,109162.0
2009,9,21,109346.0
2009,9,22,109968.0
2009,9,23,109797.0
2009,9,24,109586.0
2009,9,25,109688.0
2009,9,28,109859.0
2009,9,29,109929.0
2009,9,30,109929.0
2009,10,1,109929.0
2009,10,2,109929.0
2009,10,5,109929.0
2009,10,6,109929.0
2009,10,7,109929.0
2009,10,8,109929.0
2009,10,9,109929.0
2009,10,12,109943.0
2009,10,13,109992.0
2009,10,14,110016.0
2009,10,15,109973.0
2009,10,16,110025.0
2009,10,19,110353.0
2009,10,20,110159.0
2009,10,21,109118.0
2009,10,22,110151.0
2009,10,23,109399.0
2009,10,26,108474.0
2009,10,27,108152.0
2009,10,28,108083.0
2009,10,29,108140.0
2009,10,30,108140.0
2009,11,2,108140.0
2009,11,3,108140.0
2009,11,4,108140.0
2009,11,5,108140.0
2009,11,6,108140.0
2009,11,9,108140.0
2009,11,10,108207.0
2009,11,11,108149.0
2009,11,12,108110.0
2009,11,13,108131.0
2009,11,16,108497.0
2009,11,17,108431.0
2009,11,18,108271.0
2009,11,19,108116.0
2009,11,20,108099.0
2009,11,23,108144.0
2009,11,24,108090.0
2009,11,25,108121.0
2009,11,27,107973.0
2009,11,30,107898.0
2009,12,1,108096.0
2009,12,2,108150.0
2009,12,3,108136.0
2009,12,4,108136.0
2009,12,7,108136.0
2009,12,8,108136.0
2009,12,9,108136.0
2009,12,10,108136.0
2009,12,11,108136.0
2009,12,14,108136.0
2009,12,15,107884.0
2009,12,16,107683.0
2009,12,17,107173.0
2009,12,18,108090.0
2009,12,21,108543.0
2009,12,22,108779.0
2009,12,23,108982.0
2009,12,24,109084.0
2009,12,28,109067.0
2009,12,29,109287.0
2009,12,30,109201.0
